# Wordlist

# DATA
ID	DOCULECT	CONCEPT	LATIN	CANTON	LONGITUDE	LATITUDE	VALUE	FORM	SEGMENTED	TOKENS	BROAD_TOKENS
8054	Plagne	(une) couronne	corona	JU	7.284885	47.1874392	kʋ̆rŏ̀n	kʋ̆rŏ̀n	k ʋ̆ r ŏ̀ n	k ŭ r ɔ̆ n	k u r ɔ n
8060	Courtedoux	(une) couronne	corona	JU	7.0413733	47.4101588	kwėraͦ̃n	kwėraͦ̃n	k w ė r aͦ̃ n	k w ə r ɒ̝̃ n	k w ə r ɑ n
#
15077	Prahins	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VD	6.7383916	46.7331778	kŭ̀l̮ĕ̀rā	kŭ̀l̮ĕ̀rā	k ŭ̀ l̮ ĕ̀ r ā	k ʏ̆ ʎ ɛ̆ r a̠ː	k ʏ ʎ ɛ r aː
15069	L'Auberson	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VD	6.4590043	46.8178516	k̮œ̆lĕ̀rṑ	k̮œ̆lĕ̀rṑ	k̮ œ̆ l ĕ̀ r ṑ	kʲ ø̞̆ l ɛ̆ r ɔː	kʲ ø l ɛ r ɔː
15072	Longirod	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VD	6.2585316	46.4944282	kwėl̮ĕ̀raͦ̄	kwėl̮ĕ̀raͦ̄	k w ė l̮ ĕ̀ r aͦ̄	k w ə ʎ ɛ̆ r ɒ̝ː	k w ə ʎ ɛ r ɒː
15081	Ormont-Dessus	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VD	7.158066	46.3514789	kʋłĕ̀rā	kʋłĕ̀rā	k ʋ ł ĕ̀ r ā	k u  ɛ̆ r a̠ː	k u ɬ ɛ r aː
15084	Collombey	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	6.9459222	46.2679563	kwĕ̀ẓĕ̀ró	kwĕ̀ẓĕ̀ró	k w ĕ̀ ẓ ĕ̀ r ó	k w ɛ̆ ð ɛ̆ r o	k w ɛ ð ɛ r o
15088	Lourtier	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	7.265844	46.049002	kw̱ʋͦl̑ĕ̀rŏ́	kw̱ʋͦl̑ĕ̀rŏ́	k w̱ ʋͦ l̑ ĕ̀ r ŏ́	k w͉   ɛ̆ r ŏ	k w ʉ lʲ ɛ r o
15090	Conthey	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	7.3083227	46.2334191	kʋ̆dërṓ	kʋ̆dërṓ	k ʋ̆ d ë r ṓ	k ŭ d ɛ̈ r oː	k u d ɛ r oː
15091	Nendaz	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	7.3047431	46.1855093	kʋ̆lėrā	kʋ̆lėrā	k ʋ̆ l ė r ā	k ŭ l ə r a̠ː	k u l ə r aː
15096	Évolène	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	7.4963134	46.1125593	kʋ̆l̮ĕ̀rāy̱e̱ͥ	kʋ̆l̮ĕ̀rāy̱e̱ͥ	k ʋ̆ l̮ ĕ̀ r ā y̱ e̱ͥ	k ŭ ʎ ɛ̆ r a̠ː j͉ e̝͉	k u ʎ ɛ r aː j e
15097	Grimentz	(une) cuillerée, (des) cuillerées	cochlearata, -atas	VS	7.5763635	46.1801158	kʋ̆̀łĕ̀rā	kʋ̆̀łĕ̀rā	k ʋ̆̀ ł ĕ̀ r ā	k ʊ̆  ɛ̆ r a̠ː	k ʊ ɬ ɛ r aː
15100	Laconnex	(une) cuillerée, (des) cuillerées	cochlearata, -atas	GE	6.0355571	46.1557721	kwïl̮èrṑ	kwïl̮èrṑ	k w ï l̮ è r ṑ	k w ɪ̈ ʎ ɛ r ɔː	k w ɪ ʎ ɛ r ɔː
15102	Hermance	(une) cuillerée, (des) cuillerées	cochlearata, -atas	GE	6.244375	46.302258	kwïl̮èrò͜ó̱	kwïl̮èròó̱	k w ï l̮ è r ò ó̱	k w ɪ̈ ʎ ɛ r ɔ o͉	k w ɪ ʎ ɛ r ɔ o
15107	Courtepin	(une) cuillerée, (des) cuillerées	cochlearata, -atas	FR	7.1238357	46.8652994	kŭ̩yėrā̀	kŭ̩yėrā̀	k ŭ̩ y ė r ā̀	k y̆́ j ə r aː	k y j ə r aː
15108	Dompierre	(une) cuillerée, (des) cuillerées	cochlearata, -atas	FR	6.990713	46.8520788	kŭ̩yĕ̀rā̩	kŭ̩yĕ̀rā̩	k ŭ̩ y ĕ̀ r ā̩	k y̆́ j ɛ̆ r á̠ː	k y j ɛ r ˈ/aː
15112	Boudry	(une) cuillerée, (des) cuillerées	cochlearata, -atas	NE	6.837028	46.950218	kwĕ̀rlāy	kwĕ̀rlāy	k w ĕ̀ r l ā y	k w ɛ̆ r l a̠ː j	k w ɛ r l aː j
15114	Landeron	(une) cuillerée, (des) cuillerées	cochlearata, -atas	NE	7.066851	47.055508	kwèyėrĕ	kwèyėrĕ	k w è y ė r ĕ	k w ɛ j ə r ĕ̞	k w ɛ j ə r e
15116	Côte-aux-Fées	(une) cuillerée, (des) cuillerées	cochlearata, -atas	NE	6.489867	46.866729	kʋ̆l̮ėrā̩	kʋ̆l̮ėrā̩	k ʋ̆ l̮ ė r ā̩	k ŭ ʎ ə r á̠ː	k u ʎ ə r ˈ/aː
15119	Cerneux-Pêquignot	(une) cuillerée, (des) cuillerées	cochlearata, -atas	NE	6.6661454	47.0169066	kœ̆̀l̮rḕ	kœ̆̀l̮rḕ	k œ̆̀ l̮ r ḕ	k œ̆ ʎ r ɛː	k œ ʎ r ɛː
15122	Plagne	(une) cuillerée, (des) cuillerées	cochlearata, -atas	JU	7.284885	47.1874392	kœ̀yrḕ	kœ̀yrḕ	k œ̀ y r ḕ	k  j r ɛː	k œ j r ɛː
15128	Courtedoux	(une) cuillerée, (des) cuillerées	cochlearata, -atas	JU	7.0413733	47.4101588	t̮yīė̱raͤ̄	t̮yīė̱raͤ̄	t̮ y ī ė̱ r aͤ̄	tʲ j iː ə͉ r æː	tʲ j iː ə r æː
#
7319	L'Auberson	(une) cuve	cupa	VD	6.4590043	46.8178516	kŭva̱	kŭva̱	k ŭ v a̱	k y̆ v a̠͉	k y v a
7322	Longirod	(une) cuve	cupa	VD	6.2585316	46.4944282	kŭ̀va̱	kŭ̀va̱	k ŭ̀ v a̱	k ʏ̆ v a̠͉	k ʏ v a
7327	Prahins	(une) cuve	cupa	VD	6.7383916	46.7331778	tė̩n̄a	tė̩n̄a	t ė̩ n̄ a	t ə́ nː a̠	t ˈ/ə nː a
7331	Ormont-Dessus	(une) cuve	cupa	VD	7.158066	46.3514789	t̮ūva	t̮ūva	t̮ ū v a	tʲ ỹː v a̠	tʲ yː ∼ v a
7334	Collombey	(une) cuve	cupa	VS	6.9459222	46.2679563	tën̄ă	tën̄ă	t ë n̄ ă	t ɛ̈ nː ă̠	t ɛ nː a
7338	Lourtier	(une) cuve	cupa	VS	7.265844	46.049002	étsi̩ė̱ṙç̑lo̱	étsi̩ė̱ṙç̑lo̱	é ts i̩ ė̱ ṙ ç̑ l o̱	e ts í ə͉ ʀ ç l o̝͉	e ts ˈ/ɪ ə ʀ ç l o
7340	Conthey	(une) cuve	cupa	VS	7.3083227	46.2334191	ĕ́tc̵yĕ̩̀ṣò̱	ĕ́tc̵yĕ̩̀ṣò̱	ĕ́ tc̵ y ĕ̩̀ ṣ ò̱	ĕ tʃ j ɛ̆́ θ ɔ͉	e tʃ j ɛ θ ɔ
7341	Nendaz	(une) cuve	cupa	VS	7.3047431	46.1855093	ĕ̀tç̵̑ĕ̀sò	ĕ̀tç̵̑ĕ̀sò	ĕ̀ tç̵̑ ĕ̀ s ò	ɛ̆ tɕ ɛ̆ s ɔ	ɛ tɕ ɛ s ɔ
7346	Évolène	(une) cuve	cupa	VS	7.4963134	46.1125593	gŏ̀v̱ĕ̀l	gŏ̀v̱ĕ̀l	g ŏ̀ v̱ ĕ̀ l	ɡ ɔ̆ vː ɛ̆ l	g ɔ vː ɛ l
7347	Grimentz	(une) cuve	cupa	VS	7.5763635	46.1801158	tĕ́na	tĕ́na	t ĕ́ n a	t ĕ n a̠	t e n a
7350	Laconnex	(une) cuve	cupa	GE	6.0355571	46.1557721	kūvȯ̱	kūvȯ̱	k ū v ȯ̱	k ỹː v ɔ͉̈	k yː ∼ v ɔ
7352	Hermance	(une) cuve	cupa	GE	6.244375	46.302258	kūva̱	kūva̱	k ū v a̱	k ỹː v a̠͉	k yː ∼ v a
7357	Courtepin	(une) cuve	cupa	FR	7.1238357	46.8652994	kŭ̩vĕ̀	kŭ̩vĕ̀	k ŭ̩ v ĕ̀	k y̆́ v ɛ̆	k y v ɛ
7358	Dompierre	(une) cuve	cupa	FR	6.990713	46.8520788	tė̩n̄a	tė̩n̄a	t ė̩ n̄ a	t ə́ nː a̠	t ˈ/ə nː a
7362	Boudry	(une) cuve	cupa	NE	6.837028	46.950218	kœ̄va̱	kœ̄va̱	k œ̄ v a̱	k ø̞ː v a̠͉	k øː v a
7364	Landeron	(une) cuve	cupa	NE	7.066851	47.055508	kʋ̆v	kʋ̆v	k ʋ̆ v	k ŭ v	k u v
7366	Côte-aux-Fées	(une) cuve	cupa	NE	6.489867	46.866729	tnŭ	tnŭ	t n ŭ	t n y̆	t n y
7369	Cerneux-Pêquignot	(une) cuve	cupa	NE	6.6661454	47.0169066	kŭvĕ̀	kŭvĕ̀	k ŭ v ĕ̀	k y̆ v ɛ̆	k y v ɛ
7372	Plagne	(une) cuve	cupa	JU	7.284885	47.1874392	kūv	kūv	k ū v	k ỹː v	k yː ∼ v
7378	Courtedoux	(une) cuve	cupa	JU	7.0413733	47.4101588	t̮ūv	t̮ūv	t̮ ū v	tʲ ỹː v	tʲ yː ∼ v
#
6947	L'Auberson	(une) faux	falce	VD	6.4590043	46.8178516	fŏ́	fŏ́	f ŏ́	f ŏ	f o
6950	Longirod	(une) faux	falce	VD	6.2585316	46.4944282	fó	fó	f ó	f o	f o
6955	Prahins	(une) faux	falce	VD	6.7383916	46.7331778	fŏ́	fŏ́	f ŏ́	f ŏ	f o
6959	Ormont-Dessus	(une) faux	falce	VD	7.158066	46.3514789	fṓ	fṓ	f ṓ	f oː	f oː
6962	Collombey	(une) faux	falce	VS	6.9459222	46.2679563	fṓ	fṓ	f ṓ	f oː	f oː
6966	Lourtier	(une) faux	falce	VS	7.265844	46.049002	fṓ	fṓ	f ṓ	f oː	f oː
6968	Conthey	(une) faux	falce	VS	7.3083227	46.2334191	fó	fó	f ó	f o	f o
6969	Nendaz	(une) faux	falce	VS	7.3047431	46.1855093	ʋ̀̃ bërnei̱	ʋ̀̃_bërnei̱	ʋ̀̃ _ b ë r n e i̱	ʊ̃ _ b ɛ̈ r n e̞ i͉	ʊ ∼ + b ɛ r n e i
6974	Évolène	(une) faux	falce	VS	7.4963134	46.1125593	fēs	fēs	f ē s	f e̞ː s	f eː s
6975	Grimentz	(une) faux	falce	VS	7.5763635	46.1801158	fḗse̱ͥ	fḗse̱ͥ	f ḗ s e̱ͥ	f eː s e̝͉	f eː s e
6978	Laconnex	(une) faux	falce	GE	6.0355571	46.1557721	dṑl̮	dṑl̮	d ṑ l̮	d ɔː ʎ	d ɔː ʎ
6980	Hermance	(une) faux	falce	GE	6.244375	46.302258	da̱ṑl̮è̱	da̱ṑl̮è̱	d a̱ ṑ l̮ è̱	d a̠͉ ɔː ʎ ɛ͉	d a ɔː ʎ ɛ
6985	Courtepin	(une) faux	falce	FR	7.1238357	46.8652994	fó	fó	f ó	f o	f o
6986	Dompierre	(une) faux	falce	FR	6.990713	46.8520788	fó	fó	f ó	f o	f o
6990	Boudry	(une) faux	falce	NE	6.837028	46.950218	fó	fó	f ó	f o	f o
6992	Landeron	(une) faux	falce	NE	7.066851	47.055508	fó	fó	f ó	f o	f o
6994	Côte-aux-Fées	(une) faux	falce	NE	6.489867	46.866729	fā	fā	f ā	f a̠ː	f aː
6997	Cerneux-Pêquignot	(une) faux	falce	NE	6.6661454	47.0169066	fó	fó	f ó	f o	f o
7000	Plagne	(une) faux	falce	JU	7.284885	47.1874392	fò	fò	f ò	f ɔ	f ɔ
7006	Courtedoux	(une) faux	falce	JU	7.0413733	47.4101588	fā́	fā́	f ā́	f ɑː	f ɑː
#
27490	Conthey	(une) guêpe	wespa	VS	7.3083227	46.2334191	wīpa	wīpa	w ī p a	w iː p a̠	w iː p a
27469	L'Auberson	(une) guêpe	wespa	VD	6.4590043	46.8178516	wḗpa	wḗpa	w ḗ p a	w eː p a̠	w eː p a
27472	Longirod	(une) guêpe	wespa	VD	6.2585316	46.4944282	wei̱pa̱	wei̱pa̱	w e i̱ p a̱	w e̞ i͉ p a̠͉	w e i p a
27477	Prahins	(une) guêpe	wespa	VD	6.7383916	46.7331778	bŏ̀rdā̃na̱	bŏ̀rdā̃na̱	b ŏ̀ r d ā̃ n a̱	b ɔ̆ r d ã̠ː n a̠͉	b ɔ r d aː ∼ n a
27481	Ormont-Dessus	(une) guêpe	wespa	VD	7.158066	46.3514789	wĕ̩̀pa	wĕ̩̀pa	w ĕ̩̀ p a	w ɛ̆́ p a̠	w ɛ p a
27484	Collombey	(une) guêpe	wespa	VS	6.9459222	46.2679563	weipa	weipa	w e i p a	w e̞ i p a̠	w e i p a
27488	Lourtier	(une) guêpe	wespa	VS	7.265844	46.049002	vwĭpa	vwĭpa	v w ĭ p a	v w ĭ p a̠	v w ɪ p a
27491	Nendaz	(une) guêpe	wespa	VS	7.3047431	46.1855093	wḗpa	wḗpa	w ḗ p a	w eː p a̠	w eː p a
27496	Évolène	(une) guêpe	wespa	VS	7.4963134	46.1125593	wḗfa	wḗfa	w ḗ f a	w eː f a̠	w eː f a
27497	Grimentz	(une) guêpe	wespa	VS	7.5763635	46.1801158	wḗfa	wḗfa	w ḗ f a	w eː f a̠	w eː f a
27500	Laconnex	(une) guêpe	wespa	GE	6.0355571	46.1557721	wḗpò̱	wḗpò̱	w ḗ p ò̱	w eː p ɔ͉	w eː p ɔ
27502	Hermance	(une) guêpe	wespa	GE	6.244375	46.302258	weͥ̄pa̱	weͥ̄pa̱	w eͥ̄ p a̱	w e̝ː p a̠͉	w eː p a
27507	Courtepin	(une) guêpe	wespa	FR	7.1238357	46.8652994	wīpằ	wīpằ	w ī p ằ	w iː p ă	w iː p a
27508	Dompierre	(une) guêpe	wespa	FR	6.990713	46.8520788	vwī̀pa	vwī̀pa	v w ī̀ p a	v w ɪː p a̠	v w ɪː p a
27512	Boudry	(une) guêpe	wespa	NE	6.837028	46.950218	vwḗpa	vwḗpa	v w ḗ p a	v w eː p a̠	v w eː p a
27514	Landeron	(une) guêpe	wespa	NE	7.066851	47.055508	wīp	wīp	w ī p	w iː p	w iː p
27516	Côte-aux-Fées	(une) guêpe	wespa	NE	6.489867	46.866729	vwḗpa	vwḗpa	v w ḗ p a	v w eː p a̠	v w eː p a
27519	Cerneux-Pêquignot	(une) guêpe	wespa	NE	6.6661454	47.0169066	vʋ̩̄ȯ̱pè̱	vʋ̩̄ȯ̱pè̱	v ʋ̩̄ ȯ̱ p è̱	v úː ɔ͉̈ p ɛ͉	v ˈ/uː ɔ p ɛ
27522	Plagne	(une) guêpe	wespa	JU	7.284885	47.1874392	vḗp	vḗp	v ḗ p	v eː p	v eː p
27528	Courtedoux	(une) guêpe	wespa	JU	7.0413733	47.4101588	vwḗpr	vwḗpr	v w ḗ p r	v w eː p r	v w eː p r
#
12659	Prahins	(une) pelletée	palata	VD	6.7383916	46.7331778	palā	palā	p a l ā	p a̠ l a̠ː	p a l aː
12654	Longirod	(une) pelletée	palata	VD	6.2585316	46.4944282	pălaͦ̄	pălaͦ̄	p ă l aͦ̄	p ă̠ l ɒ̝ː	p a l ɒː
12663	Ormont-Dessus	(une) pelletée	palata	VD	7.158066	46.3514789	pālā́	pālā́	p ā l ā́	p a̠ː l ɑː	p aː l ɑː
12666	Collombey	(une) pelletée	palata	VS	6.9459222	46.2679563	păló	păló	p ă l ó	p ă̠ l o	p a l o
12678	Évolène	(une) pelletée	palata	VS	7.4963134	46.1125593	pălā̀ye̱ͥ	pălā̀ye̱ͥ	p ă l ā̀ y e̱ͥ	p ă̠ l aː j e̝͉	p a l aː j e
12682	Laconnex	(une) pelletée	palata	GE	6.0355571	46.1557721	pălṑyë̱	pălṑyë̱	p ă l ṑ y ë̱	p ă̠ l ɔː j ɛ͉̈	p a l ɔː j ɛ
12694	Boudry	(une) pelletée	palata	NE	6.837028	46.950218	pṓlāy	pṓlāy	p ṓ l ā y	p oː l a̠ː j	p oː l aː j
12673	Nendaz	(une) pelletée	palata	VS	7.3047431	46.1855093	pă·ā́	pă·ā́	p ă · ā́	p ă̠ ɑː	p a ɑː
12651	L'Auberson	(une) pelletée	palata	VD	6.4590043	46.8178516	pălṑ	pălṑ	p ă l ṑ	p ă̠ l ɔː	p a l ɔː
12670	Lourtier	(une) pelletée	palata	VS	7.265844	46.049002	pāló	pāló	p ā l ó	p a̠ː l o	p aː l o
12672	Conthey	(une) pelletée	palata	VS	7.3083227	46.2334191	pă·ŏ́	pă·ŏ́	p ă · ŏ́	p ă̠ ŏ	p a o
12679	Grimentz	(une) pelletée	palata	VS	7.5763635	46.1801158	pălā	pălā	p ă l ā	p ă̠ l a̠ː	p a l aː
12684	Hermance	(une) pelletée	palata	GE	6.244375	46.302258	pălṑy	pălṑy	p ă l ṑ y	p ă̠ l ɔː j	p a l ɔː j
12689	Courtepin	(une) pelletée	palata	FR	7.1238357	46.8652994	pā̀lā̀yė̱	pā̀lā̀yė̱	p ā̀ l ā̀ y ė̱	p aː l aː j ə͉	p aː l aː j ə
12690	Dompierre	(une) pelletée	palata	FR	6.990713	46.8520788	palā́yė̱	palā́yė̱	p a l ā́ y ė̱	p a̠ l ɑː j ə͉	p a l ɑː j ə
12696	Landeron	(une) pelletée	palata	NE	7.066851	47.055508	pólḗy	pólḗy	p ó l ḗ y	p o l eː j	p o l eː j
12698	Côte-aux-Fées	(une) pelletée	palata	NE	6.489867	46.866729	pā̩la	pā̩la	p ā̩ l a	p á̠ː l a̠	p ˈ/aː l a
12701	Cerneux-Pêquignot	(une) pelletée	palata	NE	6.6661454	47.0169066	pṓlḕ	pṓlḕ	p ṓ l ḕ	p oː l ɛː	p oː l ɛː
12704	Plagne	(une) pelletée	palata	JU	7.284885	47.1874392	pṑlè	pṑlè	p ṑ l è	p ɔː l ɛ	p ɔː l ɛ
12710	Courtedoux	(une) pelletée	palata	JU	7.0413733	47.4101588	pā́lḕ	pā́lḕ	p ā́ l ḕ	p ɑː l ɛː	p ɑː l ɛː
#
27531	L'Auberson	(une) puce	pullice	VD	6.4590043	46.8178516	pŭ̩dz	pŭ̩dz	p ŭ̩ d z	p y̆́ d z	p y d z
27534	Longirod	(une) puce	pullice	VD	6.2585316	46.4944282	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
27539	Prahins	(une) puce	pullice	VD	6.7383916	46.7331778	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
27543	Ormont-Dessus	(une) puce	pullice	VD	7.158066	46.3514789	pŭ̩dė̱	pŭ̩dė̱	p ŭ̩ d ė̱	p y̆́ d ə͉	p y d ə
27546	Collombey	(une) puce	pullice	VS	6.9459222	46.2679563	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
27550	Lourtier	(une) puce	pullice	VS	7.265844	46.049002	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
27552	Conthey	(une) puce	pullice	VS	7.3083227	46.2334191	pūdė̱	pūdė̱	p ū d ė̱	p ỹː d ə͉	p yː ∼ d ə
27553	Nendaz	(une) puce	pullice	VS	7.3047431	46.1855093	pʋͧ̄dzi̱	pʋͧ̄dzi̱	p ʋͧ̄ d z i̱	p ʉː d z i͉	p ʉː d z i
27558	Évolène	(une) puce	pullice	VS	7.4963134	46.1125593	pʋ̄g̱zeͥ	pʋ̄g̱zeͥ	p ʋ̄ g̱ z eͥ	p uː ɡ͉͉ z e̝	p uː g z e
27559	Grimentz	(une) puce	pullice	VS	7.5763635	46.1801158	pʋ̄g̱zé̱	pʋ̄g̱zé̱	p ʋ̄ g̱ z é̱	p uː ɡ͉͉ z e͉	p uː g z e
27562	Laconnex	(une) puce	pullice	GE	6.0355571	46.1557721	paͤ͜œ̄̀ẓė̱	paͤœ̄̀ẓė̱	p aͤ œ̄̀ ẓ ė̱	p æ œː ð ə͉	p æ œː ð ə
27564	Hermance	(une) puce	pullice	GE	6.244375	46.302258	pœ̄ẓè̱	pœ̄ẓè̱	p œ̄ ẓ è̱	p ø̞ː ð ɛ͉	p øː ð ɛ
27570	Dompierre	(une) puce	pullice	FR	6.990713	46.8520788	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
27574	Boudry	(une) puce	pullice	NE	6.837028	46.950218	pwĭdz	pwĭdz	p w ĭ d z	p w ĭ d z	p w ɪ d z
27576	Landeron	(une) puce	pullice	NE	7.066851	47.055508	pʋ̆dj	pʋ̆dj	p ʋ̆ d j	p ŭ d ʒ	p u d ʒ
27578	Côte-aux-Fées	(une) puce	pullice	NE	6.489867	46.866729	pŭ̩s	pŭ̩s	p ŭ̩ s	p y̆́ s	p y s
27581	Cerneux-Pêquignot	(une) puce	pullice	NE	6.6661454	47.0169066	pŭ̩s	pŭ̩s	p ŭ̩ s	p y̆́ s	p y s
27584	Plagne	(une) puce	pullice	JU	7.284885	47.1874392	pŭ̩s	pŭ̩s	p ŭ̩ s	p y̆́ s	p y s
27590	Courtedoux	(une) puce	pullice	JU	7.0413733	47.4101588	pŭ̩s	pŭ̩s	p ŭ̩ s	p y̆́ s	p y s
27569	Courtepin	(une) puce	pullice	FR	7.1238357	46.8652994	pŭ̩dzė̱	pŭ̩dzė̱	p ŭ̩ d z ė̱	p y̆́ d z ə͉	p y d z ə
#
25733	L'Auberson	(à la) cuisse	coxa	VD	6.4590043	46.8178516	kūsa̱	kūsa̱	k ū s a̱	k ỹː s a̠͉	k yː ∼ s a
25736	Longirod	(à la) cuisse	coxa	VD	6.2585316	46.4944282	kwăḗ̩c̵è̱	kwăḗ̩c̵è̱	k w ă ḗ̩ c̵ è̱	k w ă̠ éː ʃ ɛ͉	k w a ˈ/eː ʃ ɛ
25741	Prahins	(à la) cuisse	coxa	VD	6.7383916	46.7331778	kʋ̆sė̱	kʋ̆sė̱	k ʋ̆ s ė̱	k ŭ s ə͉	k u s ə
25745	Ormont-Dessus	(à la) cuisse	coxa	VD	7.158066	46.3514789	kʋ̆sė̱	kʋ̆sė̱	k ʋ̆ s ė̱	k ŭ s ə͉	k u s ə
25748	Collombey	(à la) cuisse	coxa	VS	6.9459222	46.2679563	kʋ̄sė̱	kʋ̄sė̱	k ʋ̄ s ė̱	k uː s ə͉	k uː s ə
25752	Lourtier	(à la) cuisse	coxa	VS	7.265844	46.049002	kʋ̄c̵̾	kʋ̄c̵̾	k ʋ̄ c̵̾	k uː ʃ	k uː ʃ
25754	Conthey	(à la) cuisse	coxa	VS	7.3083227	46.2334191	kʋ̄c̵ė̱	kʋ̄c̵ė̱	k ʋ̄ c̵ ė̱	k uː ʃ ə͉	k uː ʃ ə
25755	Nendaz	(à la) cuisse	coxa	VS	7.3047431	46.1855093	kʋ̄c̵ė̱	kʋ̄c̵ė̱	k ʋ̄ c̵ ė̱	k uː ʃ ə͉	k uː ʃ ə
25760	Évolène	(à la) cuisse	coxa	VS	7.4963134	46.1125593	kʋ̄c̵	kʋ̄c̵	k ʋ̄ c̵	k uː ʃ	k uː ʃ
25761	Grimentz	(à la) cuisse	coxa	VS	7.5763635	46.1801158	kŏ́ʋ̱c̵é̱	kŏ́ʋ̱c̵é̱	k ŏ́ ʋ̱ c̵ é̱	k ŏ u͉ ʃ e͉	k o u ʃ e
25764	Laconnex	(à la) cuisse	coxa	GE	6.0355571	46.1557721	kwḗs	kwḗs	k w ḗ s	k w eː s	k w eː s
25766	Hermance	(à la) cuisse	coxa	GE	6.244375	46.302258	kwḗsè̱	kwḗsè̱	k w ḗ s è̱	k w eː s ɛ͉	k w eː s ɛ
25771	Courtepin	(à la) cuisse	coxa	FR	7.1238357	46.8652994	kŭ̩c̵̾	kŭ̩c̵̾	k ŭ̩ c̵̾	k y̆́ ʃ	k y ʃ
25772	Dompierre	(à la) cuisse	coxa	FR	6.990713	46.8520788	kŭ̩s	kŭ̩s	k ŭ̩ s	k y̆́ s	k y s
25776	Boudry	(à la) cuisse	coxa	NE	6.837028	46.950218	kʋ̄s	kʋ̄s	k ʋ̄ s	k uː s	k uː s
25778	Landeron	(à la) cuisse	coxa	NE	7.066851	47.055508	kʋ̄ė̱s	kʋ̄ė̱s	k ʋ̄ ė̱ s	k uː ə͉ s	k uː ə s
25780	Côte-aux-Fées	(à la) cuisse	coxa	NE	6.489867	46.866729	kūs	kūs	k ū s	k ỹː s	k yː ∼ s
25783	Cerneux-Pêquignot	(à la) cuisse	coxa	NE	6.6661454	47.0169066	kœ̆̀s	kœ̆̀s	k œ̆̀ s	k œ̆ s	k œ s
25786	Plagne	(à la) cuisse	coxa	JU	7.284885	47.1874392	kĕ̀c̵	kĕ̀c̵	k ĕ̀ c̵	k ɛ̆ ʃ	k ɛ ʃ
25792	Courtedoux	(à la) cuisse	coxa	JU	7.0413733	47.4101588	t̮œ̆̀c̵	t̮œ̆̀c̵	t̮ œ̆̀ c̵	tʲ œ̆ ʃ	tʲ œ ʃ
#
25981	L'Auberson	(à la) langue	lingua	VD	6.4590043	46.8178516	lḕga̱	lḕga̱	l ḕ g a̱	l ɛː ɡ a̠͉	l ɛː g a
25984	Longirod	(à la) langue	lingua	VD	6.2585316	46.4944282	laͤ̄ga̱	laͤ̄ga̱	l aͤ̄ g a̱	l æː ɡ a̠͉	l æː g a
25989	Prahins	(à la) langue	lingua	VD	6.7383916	46.7331778	lè̩̄̃ga	lè̩̄̃ga	l è̩̄̃ g a	l ɛ̃́ː ɡ a̠	l ɛː ∼ g a
25993	Ormont-Dessus	(à la) langue	lingua	VD	7.158066	46.3514789	lè̃wa	lè̃wa	l è̃ w a	l ɛ̃ w a̠	l ɛ ∼ w a
25996	Collombey	(à la) langue	lingua	VS	6.9459222	46.2679563	lè̄̃wa	lè̄̃wa	l è̄̃ w a	l ɛ̃ː w a̠	l ɛː ∼ w a
26000	Lourtier	(à la) langue	lingua	VS	7.265844	46.049002	lè̃wa	lè̃wa	l è̃ w a	l ɛ̃ w a̠	l ɛ ∼ w a
26002	Conthey	(à la) langue	lingua	VS	7.3083227	46.2334191	lè̄̃wa	lè̄̃wa	l è̄̃ w a	l ɛ̃ː w a̠	l ɛː ∼ w a
26003	Nendaz	(à la) langue	lingua	VS	7.3047431	46.1855093	aͤ̃wa	aͤ̃wa	aͤ̃ w a	æ̃ w a̠	æ ∼ w a
26008	Évolène	(à la) langue	lingua	VS	7.4963134	46.1125593	lẽṉ̇wă	lẽṉ̇wă	l ẽ ṉ̇ w ă	l ẽ̞ ŋ͉ w ă̠	l e ∼ ŋ w a
26009	Grimentz	(à la) langue	lingua	VS	7.5763635	46.1801158	lĕ̀ṉ̇wa	lĕ̀ṉ̇wa	l ĕ̀ ṉ̇ w a	l ɛ̆ ŋ͉ w a̠	l ɛ ŋ w a
26014	Hermance	(à la) langue	lingua	GE	6.244375	46.302258	lãga̱	lãga̱	l ã g a̱	l ã̠ ɡ a̠͉	l a ∼ g a
